datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,56.23,56.170008,-0.108304,0.048312,True,1
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,58.09,52.835644,-5.064228,-0.190128,True,1
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,52.86,51.720833,-1.184957,0.045790,True,1
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,45.96,44.969789,-1.008665,0.018454,True,1
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,44.09,36.424114,-7.381109,-0.284777,True,1
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,39.08,35.109264,-3.585382,-0.385354,True,1
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,34.38,29.580658,-4.388063,-0.411278,True,1
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,32.52,27.868376,-4.295131,-0.356493,True,1
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,31.43,24.854207,-6.183623,-0.392170,True,1
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,33.21,26.106750,-6.663201,-0.440048,True,1
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,34.44,29.035798,-5.091710,-0.312492,True,1
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,39.24,36.678653,-2.435507,-0.125841,True,1
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,41.46,40.380720,-1.029105,-0.050175,True,1
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,35.25,32.121087,-2.901330,-0.227583,True,1
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,34.44,32.144044,-2.190381,-0.105574,True,1
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,34.76,32.195676,-2.278930,-0.285395,True,1
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,35.26,31.146322,-3.660630,-0.453048,True,1
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,34.87,31.496215,-3.082520,-0.291265,True,1
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,33.93,30.932924,-2.763863,-0.233213,True,1
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,34.32,31.485776,-2.733034,-0.101190,True,1
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,36.47,33.171097,-3.092648,-0.206254,True,1
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,42.10,38.503758,-3.508484,-0.087759,True,1
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,48.96,46.193408,-2.655597,-0.110994,True,1
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,41.34,40.011773,-1.261748,-0.066479,True,1
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,38.13,36.531558,-1.367581,-0.230861,True,1
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,37.11,34.316143,-2.497135,-0.296723,True,1
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,34.50,33.101246,-1.214578,-0.184177,True,1
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,33.13,31.389576,-1.483090,-0.257334,True,1
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,30.12,27.618151,-2.234137,-0.267712,True,1
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,28.92,25.951459,-2.735413,-0.233128,True,1
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,28.19,25.515405,-2.382129,-0.292467,True,1
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,26.41,23.474090,-2.640025,-0.295886,True,1
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,26.55,23.521346,-2.730202,-0.298453,True,1
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,26.97,24.616257,-2.120762,-0.232981,True,1
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,28.98,26.403033,-2.296504,-0.280463,True,1
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,31.41,29.698349,-1.337645,-0.374007,True,1
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,33.82,32.684846,-0.687010,-0.448145,True,1
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,28.02,27.048877,-0.766585,-0.204538,True,1
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,27.43,26.443909,-0.788280,-0.197811,True,1
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,26.35,26.132646,-0.095754,-0.121599,True,1
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,26.28,25.987922,-0.117386,-0.174692,True,1
11/16/2025 5:00:00 PM,11/16/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,26.26,25.923545,-0.232948,-0.103507,True,1
11/16/2025 6:00:00 PM,11/16/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,25.91,25.424519,-0.381799,-0.103682,True,1
11/16/2025 7:00:00 PM,11/16/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,27.32,26.464867,-0.756854,-0.098279,True,1
11/16/2025 8:00:00 PM,11/16/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,29.66,28.883708,-0.643523,-0.132769,True,1
11/16/2025 9:00:00 PM,11/16/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,45.10,44.648319,-0.160411,-0.291270,True,1
11/16/2025 10:00:00 PM,11/16/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,61.57,62.613918,1.075740,-0.031822,True,1
11/16/2025 11:00:00 PM,11/16/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,62.81,63.438127,0.798750,-0.170623,True,1
11/17/2025 12:00:00 AM,11/16/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,56.54,56.037001,-0.370712,-0.132287,True,1
11/17/2025 1:00:00 AM,11/16/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,53.08,52.147742,-0.695561,-0.236697,True,1
11/17/2025 2:00:00 AM,11/16/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,48.10,47.523489,-0.397035,-0.179476,True,1
11/17/2025 3:00:00 AM,11/16/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,45.46,44.620681,-0.644586,-0.194733,True,1
11/17/2025 4:00:00 AM,11/16/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,40.66,38.951429,-1.290426,-0.418145,True,1
11/17/2025 5:00:00 AM,11/17/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,39.77,39.629948,0.185506,-0.325558,True,1
11/17/2025 6:00:00 AM,11/17/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,38.17,37.592733,-0.215272,-0.361995,True,1
11/17/2025 7:00:00 AM,11/17/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,37.47,37.128137,-0.025886,-0.315977,True,1
11/17/2025 8:00:00 AM,11/17/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,39.48,39.120821,-0.000516,-0.358663,True,1
11/17/2025 9:00:00 AM,11/17/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,42.41,42.681476,0.417474,-0.145997,True,1
11/17/2025 10:00:00 AM,11/17/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,54.52,56.672211,2.274877,-0.122666,True,1
11/17/2025 11:00:00 AM,11/17/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,93.77,98.386166,4.444778,0.171388,True,1
11/17/2025 12:00:00 PM,11/17/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,82.57,88.146979,5.238223,0.338757,True,1
11/17/2025 1:00:00 PM,11/17/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,40.18,41.806404,1.626300,0.000104,True,1
11/17/2025 2:00:00 PM,11/17/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,34.35,34.637663,0.218076,0.069587,True,1
11/17/2025 3:00:00 PM,11/17/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,35.95,36.128613,0.104205,0.074407,True,1
11/17/2025 4:00:00 PM,11/17/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,36.09,35.903023,-0.206535,0.019558,True,1
11/17/2025 5:00:00 PM,11/17/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,33.72,33.710479,-0.065155,0.055634,True,1
11/17/2025 6:00:00 PM,11/17/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,31.68,31.393144,-0.308296,0.021440,True,1
11/17/2025 7:00:00 PM,11/17/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,31.67,31.197014,-0.442863,-0.030123,True,1
11/17/2025 8:00:00 PM,11/17/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,36.74,36.529172,-0.160566,-0.050261,True,1
11/17/2025 9:00:00 PM,11/17/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,53.68,55.273564,1.484244,0.109319,True,1
11/17/2025 10:00:00 PM,11/17/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,83.91,86.500530,2.549775,0.040754,True,1
11/17/2025 11:00:00 PM,11/17/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,73.24,76.313548,3.086181,-0.012633,True,1
11/18/2025 12:00:00 AM,11/17/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,66.44,68.819160,2.375868,0.003292,True,1
11/18/2025 1:00:00 AM,11/17/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,59.72,60.453965,0.760006,-0.026040,True,1
11/18/2025 2:00:00 AM,11/17/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,56.19,56.236737,-0.041104,0.087841,True,1
11/18/2025 3:00:00 AM,11/17/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,53.28,52.333151,-0.901414,-0.045435,True,1
11/18/2025 4:00:00 AM,11/17/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,48.42,47.363098,-1.021192,-0.035710,True,1
11/18/2025 5:00:00 AM,11/18/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,58.53,58.585396,-0.097745,0.153141,True,1
11/18/2025 6:00:00 AM,11/18/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,56.73,55.609243,-1.159728,0.038971,True,1
11/18/2025 7:00:00 AM,11/18/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,52.42,51.334075,-1.083161,-0.002764,True,1
11/18/2025 8:00:00 AM,11/18/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,51.99,51.049596,-0.933976,-0.006428,True,1
11/18/2025 9:00:00 AM,11/18/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,55.14,56.737485,1.443351,0.154134,True,1
11/18/2025 10:00:00 AM,11/18/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,68.72,72.099303,3.275489,0.103814,True,1
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,129.63,140.705828,10.705587,0.370241,True,1
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,131.56,144.638412,12.418066,0.660346,True,1
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,65.86,67.184273,1.140633,0.183640,True,1
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,59.93,59.446262,-0.691783,0.208045,True,1
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,59.53,59.371788,-0.371297,0.213085,True,1
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,57.89,57.802370,-0.258630,0.171000,True,1
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,58.39,58.636537,0.170594,0.075942,True,1
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,59.44,59.671470,0.179243,0.052227,True,1
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,58.09,58.328718,0.066019,0.172698,True,1
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,61.33,62.050626,0.380255,0.340371,True,1
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,78.83,81.655740,2.202579,0.623161,True,1
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,103.25,107.733509,3.605563,0.877946,True,1
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,89.34,94.946278,4.720391,0.885887,True,1
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,78.28,82.195495,3.343051,0.572444,True,1
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,72.99,76.945602,3.429036,0.526566,True,1
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,65.09,67.607600,2.175269,0.342331,True,1
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,57.42,58.763923,1.049952,0.293970,True,1
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,55.18,56.049408,0.649609,0.219799,True,1
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,54.48,58.252038,3.232087,0.539950,True,1
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,51.34,53.903906,2.199433,0.364473,True,1
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,43.80,46.174444,2.102147,0.272297,True,1
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,43.33,45.226431,1.647196,0.249234,True,1
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,46.05,48.365071,2.026319,0.288752,True,1
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,53.68,58.983650,4.601215,0.702435,True,1
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,94.53,105.483781,9.417923,1.535859,True,1
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,99.73,109.166946,7.930284,1.506662,True,1
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,70.96,73.507017,1.647068,0.899949,True,1
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,60.85,63.415509,2.075893,0.489616,True,1
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,58.34,60.781373,2.278733,0.162640,True,1
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,54.58,57.301583,2.624197,0.097386,True,1
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,50.17,52.994636,2.745099,0.079537,True,1
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,50.59,53.050806,2.298490,0.162316,True,1
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,49.75,51.681785,1.740828,0.190957,True,1
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,53.39,55.360829,1.583775,0.387055,True,1
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,70.74,74.186751,2.726834,0.719918,True,1
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,93.83,97.947849,3.020507,1.097341,True,1
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,83.52,87.625829,3.070187,1.035642,True,1
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,73.64,77.209437,2.744668,0.824768,True,1
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,68.18,70.199122,1.413668,0.605454,True,1
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,60.34,62.258276,1.292098,0.626177,True,1
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,54.27,55.892941,1.070712,0.552228,True,1
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,52.60,53.553601,0.452948,0.500654,True,1
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,56.50,57.824210,1.133890,0.190320,True,1
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,49.30,49.975741,0.336167,0.339574,True,1
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,43.99,44.668533,0.366628,0.311905,True,1
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,43.65,44.711179,0.660706,0.400472,True,1
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,45.23,46.840829,1.207490,0.403339,True,1
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,53.00,56.102207,2.467646,0.634561,True,1
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,96.91,108.710004,10.101316,1.698688,True,1
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,120.17,133.708319,11.619337,1.918982,True,1
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,79.58,84.431008,3.865921,0.985086,True,1
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,75.56,81.731794,5.724812,0.446983,True,1
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,70.83,76.983662,5.831275,0.322387,True,1
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,61.28,66.078047,4.601725,0.196322,True,1
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,59.03,62.498750,3.221594,0.247156,True,1
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,58.08,61.955445,3.663762,0.211683,True,1
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,57.55,60.506896,2.789863,0.167033,True,1
11/20/2025 8:00:00 PM,11/20/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,60.58,63.370572,2.577886,0.212686,True,1
11/20/2025 9:00:00 PM,11/20/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,68.67,70.137650,1.000767,0.466883,True,1
11/20/2025 10:00:00 PM,11/20/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,84.36,85.602057,0.457332,0.784725,True,1
11/20/2025 11:00:00 PM,11/20/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,72.50,74.011505,0.802116,0.709389,True,1
11/21/2025 12:00:00 AM,11/20/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,62.78,64.193224,0.851892,0.561333,True,1
11/21/2025 1:00:00 AM,11/20/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,60.87,55.463343,-5.794181,0.387525,True,1
11/21/2025 2:00:00 AM,11/20/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,57.80,56.082186,-2.123645,0.405831,True,1
11/21/2025 3:00:00 AM,11/20/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,53.93,54.542161,0.250144,0.362018,True,1
11/21/2025 4:00:00 AM,11/20/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,47.11,47.764306,0.365998,0.288309,True,1
11/21/2025 5:00:00 AM,11/21/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,45.29,45.499795,0.003705,0.206090,True,1
11/21/2025 6:00:00 AM,11/21/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,40.96,41.638384,0.551343,0.127041,True,1
11/21/2025 7:00:00 AM,11/21/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,36.73,37.689415,0.741910,0.217505,True,1
11/21/2025 8:00:00 AM,11/21/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,36.01,37.160387,0.962261,0.188127,True,1
11/21/2025 9:00:00 AM,11/21/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,38.51,39.081662,0.528690,0.042972,True,1
11/21/2025 10:00:00 AM,11/21/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,43.03,44.724893,1.216354,0.478539,True,1
11/21/2025 11:00:00 AM,11/21/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,65.38,67.991895,1.606802,1.005093,True,1
11/21/2025 12:00:00 PM,11/21/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,77.08,81.619554,3.375766,1.163788,True,1
11/21/2025 1:00:00 PM,11/21/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,74.91,77.006912,1.073935,1.022977,True,1
11/21/2025 2:00:00 PM,11/21/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,76.60,78.148619,0.838289,0.710329,True,1
11/21/2025 3:00:00 PM,11/21/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,76.09,76.633624,-0.037204,0.580828,True,1
11/21/2025 4:00:00 PM,11/21/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,70.15,70.174029,-0.438099,0.462128,True,1
11/21/2025 5:00:00 PM,11/21/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,67.16,67.508014,-0.198158,0.546172,True,1
11/21/2025 6:00:00 PM,11/21/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,61.09,61.911179,0.367736,0.453444,True,1
11/21/2025 7:00:00 PM,11/21/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,59.62,59.330190,-0.885343,0.595532,True,1
11/21/2025 8:00:00 PM,11/21/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,54.89,56.046482,0.536550,0.619932,True,1
11/21/2025 9:00:00 PM,11/21/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,59.03,60.729432,1.104307,0.595125,True,1
11/21/2025 10:00:00 PM,11/21/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,67.05,69.288288,1.556573,0.681715,True,1
11/21/2025 11:00:00 PM,11/21/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,58.50,61.180830,2.021721,0.659108,True,1
11/22/2025 12:00:00 AM,11/21/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,53.16,55.323434,1.558297,0.605137,True,1
11/22/2025 1:00:00 AM,11/21/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,52.49,54.855565,1.796619,0.568946,True,1
11/22/2025 2:00:00 AM,11/21/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,46.92,48.549859,1.171552,0.458307,True,1
11/22/2025 3:00:00 AM,11/21/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,44.61,46.057186,1.062569,0.384617,True,1
11/22/2025 4:00:00 AM,11/21/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,38.26,39.477056,0.907686,0.309369,True,1
11/22/2025 5:00:00 AM,11/22/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,39.49,39.960181,0.514471,-0.044290,True,1
11/22/2025 6:00:00 AM,11/22/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,36.81,37.299483,0.565298,-0.075815,True,1
11/22/2025 7:00:00 AM,11/22/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,32.60,33.450838,0.756741,0.094098,True,1
11/22/2025 8:00:00 AM,11/22/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,31.84,32.303210,0.467279,-0.004069,True,1
11/22/2025 9:00:00 AM,11/22/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,32.11,32.584703,0.571133,-0.096430,True,1
11/22/2025 10:00:00 AM,11/22/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,33.12,33.244017,0.176015,-0.051998,True,1
11/22/2025 11:00:00 AM,11/22/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,36.31,36.509781,-0.023539,0.223321,True,1
11/22/2025 12:00:00 PM,11/22/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,38.95,39.884474,0.670720,0.263754,True,1
11/22/2025 1:00:00 PM,11/22/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,43.73,43.913864,-0.213352,0.397216,True,1
11/22/2025 2:00:00 PM,11/22/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,45.03,45.785548,0.354709,0.400839,True,1
11/22/2025 3:00:00 PM,11/22/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,43.83,45.000307,0.802482,0.367825,True,1
11/22/2025 4:00:00 PM,11/22/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,40.32,41.565401,0.941320,0.304081,True,1
11/22/2025 5:00:00 PM,11/22/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,38.29,39.237586,0.677858,0.269728,True,1
11/22/2025 6:00:00 PM,11/22/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,35.16,36.423488,1.080648,0.182840,True,1
11/22/2025 7:00:00 PM,11/22/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,34.75,35.621556,0.700071,0.171485,True,1
